runId,runtimeVariant,service,workFactor,endpointMode,payloadSize,concurrency,repeat,requests,failures,elapsed,requestsPerSecond,p50,p95,p99,p999,min,max,p50Nanos,p95Nanos,p99Nanos,p999Nanos,minNanos,maxNanos
sequential_generated_serious_20260528_1010,go-stdlib,go,10,generated,8192,1,2,8326,0,5.000198136s,1665.13,513.866µs,1.101667ms,1.758757ms,7.457554ms,279.346µs,14.993671ms,513866,1101667,1758757,7457554,279346,14993671
sequential_generated_serious_20260528_1010,go-stdlib,go,10,generated,8192,6,1,19408,0,5.001499803s,3880.44,1.282023ms,3.360199ms,5.64973ms,10.106652ms,284.437µs,17.673868ms,1282023,3360199,5649730,10106652,284437,17673868
sequential_generated_serious_20260528_1010,go-stdlib,go,10,generated,8192,6,2,18587,0,5.000597961s,3716.96,1.298264ms,3.682209ms,6.257264ms,13.873995ms,273.662µs,25.816312ms,1298264,3682209,6257264,13873995,273662,25816312
sequential_generated_serious_20260528_1010,go-stdlib,go,10,generated,8192,12,1,19069,0,5.002398194s,3811.97,2.350515ms,8.44681ms,12.693576ms,21.605577ms,307.548µs,29.940407ms,2350515,8446810,12693576,21605577,307548,29940407
sequential_generated_serious_20260528_1010,go-stdlib,go,10,generated,8192,12,2,18847,0,5.0013676s,3768.37,2.560698ms,7.686989ms,12.143395ms,20.835725ms,315.977µs,27.972315ms,2560698,7686989,12143395,20835725,315977,27972315
sequential_generated_serious_20260528_1010,go-stdlib,go,10,generated,8192,24,1,20143,0,5.004013954s,4025.37,4.599437ms,15.845497ms,23.781342ms,40.362427ms,265.248µs,69.835277ms,4599437,15845497,23781342,40362427,265248,69835277
sequential_generated_serious_20260528_1010,go-stdlib,go,10,generated,8192,24,2,24207,0,5.004446234s,4837.10,4.051997ms,12.658674ms,18.212111ms,26.953808ms,238.972µs,42.789244ms,4051997,12658674,18212111,26953808,238972,42789244
sequential_generated_serious_20260528_1010,go-stdlib,go,10,generated,8192,48,1,26990,0,5.007918855s,5389.46,7.229854ms,24.585422ms,36.642392ms,57.410678ms,282.28µs,81.656717ms,7229854,24585422,36642392,57410678,282280,81656717
sequential_generated_serious_20260528_1010,go-stdlib,go,10,generated,8192,48,2,23524,0,5.009048104s,4696.30,7.342975ms,30.873418ms,46.441265ms,68.451205ms,292.126µs,95.507336ms,7342975,30873418,46441265,68451205,292126,95507336
sequential_generated_serious_20260528_1010,go-stdlib,go,10,generated,8192,96,1,23175,0,5.016088756s,4620.13,14.753415ms,64.974772ms,101.730846ms,159.595017ms,315.001µs,224.581627ms,14753415,64974772,101730846,159595017,315001,224581627
sequential_generated_serious_20260528_1010,go-stdlib,go,10,generated,8192,96,2,37491,0,5.011184306s,7481.47,10.584749ms,40.261336ms,59.568055ms,86.047291ms,287.079µs,154.647368ms,10584749,40261336,59568055,86047291,287079,154647368
sequential_generated_serious_20260528_1010,go-stdlib,go,10,generated,8192,192,1,27407,0,5.029040388s,5449.75,23.170082ms,116.282675ms,182.074466ms,272.387245ms,301.218µs,403.404867ms,23170082,116282675,182074466,272387245,301218,403404867
sequential_generated_serious_20260528_1010,go-stdlib,go,10,generated,8192,192,2,42182,0,5.024540401s,8395.20,9.028634ms,79.424251ms,122.05999ms,181.774001ms,287.588µs,258.859971ms,9028634,79424251,122059990,181774001,287588,258859971
