runId,runtimeVariant,service,workFactor,endpointMode,payloadSize,concurrency,repeat,requests,failures,elapsed,requestsPerSecond,p50,p95,p99,p999,min,max,p50Nanos,p95Nanos,p99Nanos,p999Nanos,minNanos,maxNanos
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,2048,48,1,139355,0,5.001642333s,27861.85,1.406665ms,4.314414ms,6.765363ms,10.462228ms,129.144µs,17.219019ms,1406665,4314414,6765363,10462228,129144,17219019
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,2048,48,2,175308,0,5.002734181s,35042.44,1.147869ms,3.310084ms,5.016859ms,8.687707ms,125.168µs,17.215728ms,1147869,3310084,5016859,8687707,125168,17215728
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,2048,96,1,192066,0,5.003832074s,38383.78,2.184283ms,5.862033ms,8.851113ms,12.935665ms,143.125µs,23.529019ms,2184283,5862033,8851113,12935665,143125,23529019
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,2048,96,2,191888,0,5.001858152s,38363.34,2.16726ms,5.870679ms,8.415458ms,12.449506ms,131.815µs,20.418309ms,2167260,5870679,8415458,12449506,131815,20418309
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,2048,192,1,197528,0,5.008854839s,39435.76,4.359651ms,10.954241ms,15.332012ms,21.758604ms,138.28µs,34.043683ms,4359651,10954241,15332012,21758604,138280,34043683
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,2048,192,2,172790,0,5.009313801s,34493.75,4.844805ms,13.069944ms,19.414017ms,32.845618ms,148.046µs,43.035989ms,4844805,13069944,19414017,32845618,148046,43035989
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,8192,1,1,9210,0,5.000182266s,1841.93,472.321µs,848.007µs,1.623941ms,3.660091ms,336.379µs,10.031388ms,472321,848007,1623941,3660091,336379,10031388
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,8192,1,2,11146,0,5.000119916s,2229.15,421.466µs,606.233µs,740.581µs,1.55707ms,335.821µs,3.971047ms,421466,606233,740581,1557070,335821,3971047
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,8192,6,1,43729,0,5.000423703s,8745.06,620.949µs,1.090372ms,1.845842ms,4.022574ms,336.242µs,7.342151ms,620949,1090372,1845842,4022574,336242,7342151
sequential_generated_serious_20260528_1010,oracle-jdk-jvm,helidon,10,generated,8192,6,2,38426,0,5.00115008s,7683.43,659µs,1.372237ms,2.734136ms,7.073348ms,355.655µs,33.385589ms,659000,1372237,2734136,7073348,355655,33385589
