runId,runtimeVariant,service,workFactor,endpointMode,payloadSize,concurrency,repeat,requests,failures,elapsed,requestsPerSecond,p50,p95,p99,p999,min,max,p50Nanos,p95Nanos,p99Nanos,p999Nanos,minNanos,maxNanos
sequential_generated_probe_content_length_20260528_0923,go-stdlib,go,2,generated,2048,12,1,73051,0,5.001713704s,14605.19,710.37µs,1.84113ms,3.00166ms,5.779187ms,98.314µs,8.651198ms,710370,1841130,3001660,5779187,98314,8651198
sequential_generated_probe_content_length_20260528_0923,go-stdlib,go,2,generated,2048,96,1,100092,0,5.005157381s,19997.77,1.855142ms,16.294781ms,26.679263ms,50.677689ms,88.802µs,78.6512ms,1855142,16294781,26679263,50677689,88802,78651200
