runId,runtimeVariant,service,workFactor,endpointMode,payloadSize,concurrency,repeat,requests,failures,elapsed,requestsPerSecond,p50,p95,p99,p999,min,max,p50Nanos,p95Nanos,p99Nanos,p999Nanos,minNanos,maxNanos
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,7,96,1,249621,0,5.00301927s,49894.07,1.039677ms,6.420897ms,10.334925ms,18.218009ms,43.926µs,32.010378ms,1039677,6420897,10334925,18218009,43926,32010378
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,7,96,2,247427,0,5.004696381s,49438.96,1.073668ms,6.491915ms,10.145251ms,16.589397ms,45.022µs,28.504281ms,1073668,6491915,10145251,16589397,45022,28504281
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,7,192,1,305027,0,5.005905422s,60933.43,1.830805ms,10.106293ms,15.859066ms,27.2892ms,43.565µs,44.328878ms,1830805,10106293,15859066,27289200,43565,44328878
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,7,192,2,287330,0,5.004570587s,57413.52,1.888943ms,10.721057ms,17.850893ms,35.151243ms,45.267µs,78.138155ms,1888943,10721057,17850893,35151243,45267,78138155
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,128,1,1,20888,0,5.000282942s,4177.36,227.692µs,323.729µs,526.886µs,1.54793ms,100.416µs,12.551959ms,227692,323729,526886,1547930,100416,12551959
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,128,1,2,21369,0,5.000155425s,4273.67,225.052µs,313.067µs,472.125µs,888.302µs,73.702µs,5.944073ms,225052,313067,472125,888302,73702,5944073
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,128,6,1,84979,0,5.000642385s,16993.62,283.748µs,773.742µs,1.425028ms,3.772734ms,43.856µs,17.415341ms,283748,773742,1425028,3772734,43856,17415341
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,128,6,2,78503,0,5.00268389s,15692.18,285.502µs,814.864µs,1.932119ms,8.233485ms,49.072µs,29.337788ms,285502,814864,1932119,8233485,49072,29337788
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,128,12,1,119246,0,5.003971541s,23830.27,355.852µs,1.259221ms,3.056333ms,8.742124ms,40.981µs,30.249894ms,355852,1259221,3056333,8742124,40981,30249894
sequential_generated_leyden_feedback_full_20260608_070043,go-stdlib,go,10,generated,128,12,2,96253,0,5.001239894s,19245.83,403.008µs,1.828435ms,4.184783ms,9.090969ms,42.688µs,43.972334ms,403008,1828435,4184783,9090969,42688,43972334
