runId,runtimeVariant,service,workFactor,endpointMode,payloadSize,concurrency,repeats,requestsPerSecondMean,requestsPerSecondMedian,requestsPerSecondMin,requestsPerSecondMax,p50NanosMedian,p95NanosMedian,p99NanosMedian,p999NanosMedian,failuresTotal
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,128,6,2,11455.81,11455.81,9112.13,13799.49,269317,2006005,5670797,12895690,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,128,12,2,12805.39,12805.39,12631.96,12978.82,325690,4505100,9848152,18837928,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,128,24,2,15764.51,15764.51,13919.74,17609.28,551655,7011380,13749895,25430493,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,128,48,2,19164.30,19164.30,17342.52,20986.08,1056580,10080781,17151773,29795449,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,128,96,2,46525.72,46525.72,31350.44,61701.01,1301488,8440550,14660693,23115060,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,128,192,2,62432.99,62432.99,59048.12,65817.85,2079809,9617731,15644397,28377277,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,2048,1,2,3293.47,3293.47,2938.58,3648.37,285556,424509,693972,1821663,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,2048,6,2,15235.49,15235.49,14699.84,15771.14,355370,623436,1137653,3231302,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,2048,12,2,21154.94,21154.94,19913.97,22395.91,496840,1089030,2146438,5126446,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,2048,24,2,28397.97,28397.97,26845.30,29950.65,722174,1901506,3345434,6208896,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,2048,48,2,35453.93,35453.93,35065.32,35842.54,1170138,3225054,4738954,7987449,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,2048,96,2,38702.69,38702.69,38364.06,39041.32,2161805,5911838,9254222,14960746,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,2048,192,2,39531.64,39531.64,35754.57,43308.71,4397974,11038178,16335881,24593257,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,8192,1,2,2172.44,2172.44,2158.72,2186.17,441271,590060,691384,1174968,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,8192,6,2,8575.16,8575.16,8277.00,8873.32,618483,1109672,1877203,7055224,0
sequential_generated_leyden_feedback_full_20260608_070043,oracle-jdk-jvm,helidon,10,generated,8192,12,2,10626.59,10626.59,9552.13,11701.06,1009105,2132613,3640036,6733897,0
