runId,runtimeVariant,service,workFactor,endpointMode,payloadSize,concurrency,repeat,requests,failures,elapsed,requestsPerSecond,p50,p95,p99,p999,min,max,p50Nanos,p95Nanos,p99Nanos,p999Nanos,minNanos,maxNanos
sequential_generated_probe_20260528_0750,go-stdlib,go,2,generated,2048,12,1,48153,0,5.000995323s,9628.68,840.217µs,3.827942ms,6.83534ms,13.473722ms,101.219µs,28.736336ms,840217,3827942,6835340,13473722,101219,28736336
sequential_generated_probe_20260528_0750,go-stdlib,go,2,generated,2048,96,1,88380,0,5.005291764s,17657.31,2.281837ms,18.571929ms,31.497181ms,60.848183ms,96.393µs,109.788912ms,2281837,18571929,31497181,60848183,96393,109788912
